"POWPUMA","IndexYear","AltCWI","AltCWIHigh","AltCWILow"
"2100",2006,1.0739797727187,1.11815127669076,1.03155322204932
"2200",2006,1.07875616080598,1.14201884391151,1.01899794445687
"2300",2006,1.06182899357633,1.0950517195398,1.02961421043487
"2400",2006,1.05567886229119,1.22691222190796,0.908343596541362
"2500",2006,0.99624112369608,1.03262279290708,0.961141264129099
"2600",2006,0.945678445202382,1.12084847989052,0.797884582765147
"2700",2006,0.872743702254962,0.98408029532113,0.774003476593485
"2800",2006,0.858393703510555,1.0185157464549,0.723444632830912
"2900",2006,0.824163773210696,0.916334035839405,0.741264537282707
"3000",2006,0.87814028570527,0.985469757888704,0.782500279897602
"3100",2006,0.88123478400164,1.04162457081436,0.74554188360522
"3200",2006,0.932537040676426,1.03577776894759,0.839586790047773
"3300",2006,1.07764882613648,1.25653185588608,0.924232033619538
